"GeneName","rank"
"EIF3B",-2.27559474059895
"ATXN7L1",-2.27346911896787
"CEP290",-2.27246408574258
"DMWD",-2.27222523248384
"MIEF1",-2.27202466308094
"UBE2O",-2.27192458124462
"DFNB31",-2.26868636874538
"INTS1",-2.26817702441671
"RFX1",-2.26339125782547
"HIVEP1",-2.26147457722636
"FZD5",-2.25710570636552
"ADNP",-2.25572514641775
"ARID3A",-2.25545976398385
"NOP2",-2.25163224972383
"MAVS",-2.25044515979174
"NHSL1",-2.24967016035574
"SREK1",-2.24947616298851
"E2F2",-2.24710868225443
"ARHGAP18",-2.24666159137019
"IPO4",-2.24244416459157
"SATB2",-2.24135416606713
"HPCAL1",-2.24099828926739
"SLFN5",-2.24082741390708
"SMTN",-2.24069903972278
"DNM2",-2.23929475579921
"DAPK3",-2.23826577065243
"CHST8",-2.23769817782696
"GMCL1P1",-2.23075343111771
"NOP14",-2.22995688418398
"PGBD5",-2.22896573728773
"EPS15L1",-2.22854912683746
"BAHCC1",-2.22754586441351
"SCAP",-2.22689191827097
"ATRX",-2.22273060430616
"GTF3C1",-2.22254487653016
"ROCK2",-2.21709710557232
"FERMT1",-2.21673460292226
"DVL1",-2.21465247451698
"WDR81",-2.21303443496698
"CAMSAP1",-2.21021095299579
"SPPL2B",-2.2099419194397
"CCDC183-AS1",-2.209898590857
"SYMPK",-2.20856937845567
"USP36",-2.20811013319424
"JAK1",-2.20793815666767
"USF2",-2.20718173374317
"KDM7A",-2.20672160564437
"SP2",-2.20558865532143
"FBXO2",-2.20505144811688
"QSOX2",-2.19854717454571
"AKAP12",-2.1984665740135
"CIC",-2.19578122374244
"COL5A1",-2.19564255503228
"ADRBK1",-2.19273390666473
"SMC1A",-2.19236315905165
"LMAN1",-2.19038648565529
"PLXNA3",-2.18337182916728
"ZFC3H1",-2.18291402309007
"REPIN1",-2.18198877164041
"MED1",-2.17773573412154
"RNF169",-2.17695255951495
"CYB5D1",-2.17270165847967
"MIDN",-2.17238697236794
"CLSTN1",-2.16748368136604
"WHSC1",-2.16715040318951
"BCL9L",-2.16676947393781
"FAM83H",-2.1650471374242
"CCDC18",-2.16484744936351
"POLR3E",-2.16078531037112
"MITF",-2.1578307721383
"CRTC1",-2.15225941995958
"TBCD",-2.15116510367621
"DHX30",-2.1477711504528
"SEC24C",-2.14776308692919
"TNRC18",-2.14560401113615
"LSMEM1",-2.14524482099699
"TMEM63C",-2.14431312865361
"PLCB4",-2.14403265996741
"NCKIPSD",-2.14154994075727
"FAM53B",-2.14117260101287
"ZNF789",-2.13971021994563
"CDK13",-2.13748655207262
"GATAD2A",-2.13711149398752
"MAFF",-2.13664154706072
"ZNF337",-2.13431664914314
"FAM184A",-2.13366671472524
"ZSCAN22",-2.13302524334752
"MARK2",-2.12750033434714
"MAP2K2",-2.12438599732049
"RCOR2",-2.12385401619602
"LOC100129034",-2.12361835029322
"SPOCK2",-2.12324456343294
"ZNF219",-2.12116324558481
"PDPK1",-2.11945828503467
"DNAJC5",-2.11842158632969
"QSER1",-2.11526116279368
"DGKE",-2.11400126045555
"PLOD3",-2.11224949567097
"SMG5",-2.11168346434206
"MYO1B",-2.11060825798497
"MAN2A2",-2.11021881886318
"FOXO3B",-2.10646758302941
"N4BP3",-2.1036984708196
"MED13",-2.10111619223853
"SIPA1L3",-2.09855943448341
"PFKFB3",-2.09636421176245
"SAMD12",-2.09615147638815
"LAMA5",-2.09308783184387
"ZBTB24",-2.09232623579911
"EIF5B",-2.0893846310816
"RSAD1",-2.08801583721546
"UBAP2L",-2.08762700343655
"ZKSCAN1",-2.08593604959517
"ANAPC1",-2.08450046596708
"URB1",-2.08258188111458
"SSH2",-2.08046131196338
"SLC22A23",-2.07733794169907
"TIAM1",-2.0754721486007
"TOB1",-2.07482576499629
"ADAMTS8",-2.07432894374281
"CRKL",-2.0740325875995
"RBM5",-2.07390584421405
"MPDZ",-2.07383323213315
"AMPD2",-2.07347996776014
"KMT2E",-2.07238168735765
"ZNF768",-2.0708782138615
"SORT1",-2.06903484492077
"PAK4",-2.06697937084299
"ATG9A",-2.06649706578174
"PPFIA1",-2.06394324357648
"C17orf97",-2.06344194789297
"SLC1A5",-2.06135338270041
"PLCB3",-2.05965076011058
"ERC1",-2.05678800691393
"RNF144A",-2.05667228783256
"NAA40",-2.05549854079584
"WNT11",-2.05496849590431
"FGD5",-2.05332284007536
"AMOTL1",-2.0523244715099
"CKB",-2.05112107197844
"SBNO2",-2.04927658654718
"GATA4",-2.04915112723743
"TCF3",-2.04874190655196
"SLCO4A1",-2.04664476836133
"TNFAIP8L3",-2.04292586116468
"GPATCH8",-2.04247960463043
"DAZAP1",-2.04051298723052
"MGRN1",-2.03785650353281
"ZC3H13",-2.03665478676276
"CXXC5",-2.03524258726773
"FMR1",-2.03335529304956
"LOC642852",-2.03287287233289
"FAM219A",-2.03228083805165
"NOL6",-2.0268508963527
"TEAD4",-2.02637102286233
"TNK2",-2.02280239416954
"DGKZ",-2.01961895327669
"SGK494",-2.01891028392662
"MYBL1",-2.01847360142556
"LMX1B",-2.01359793420727
"NCL",-2.0115887315896
"UCN",-2.01097550756889
"FAM168A",-2.01067480898259
"ICE1",-2.01052907515575
"LRFN1",-2.00982349222022
"COTL1",-2.00828477521843
"DSP",-2.00500753112906
"SLFNL1-AS1",-2.00210075918524
"NCBP3",-2.00084709533083
"ITGA6",-2.00073204798304
"MVB12B",-1.998328738937
"CDYL",-1.99794093596709
"EDEM1",-1.99610541093905
"KLF4",-1.99605699069505
"RABL2B",-1.99477813910251
"RAB11FIP1",-1.9921944427578
"MAP4K5",-1.9921660581466
"ASB1",-1.99201734891196
"CGN",-1.98915414618711
"KPNA6",-1.98872248559424
"SYT7",-1.98748550365901
"SFMBT1",-1.98705368362199
"PPP1R10",-1.98694966415215
"ZSWIM6",-1.98559927886565
"SYNJ2",-1.98322839374474
"BAG6",-1.98253754966738
"WDFY3",-1.98204150349836
"CRIPAK",-1.98050529760482
"ASPM",-1.97954197610065
"YY1AP1",-1.9779650886517
"SYT2",-1.97428690629779
"CPSF1",-1.97381077356969
"ULK1",-1.97295117165887
"ZSWIM8",-1.97249518480917
"RGP1",-1.97174659955238
"NID1",-1.96601669488628
"UBE4B",-1.9655233096698
"NACC2",-1.965015841213
"FBLIM1",-1.96099741999363
"TPP2",-1.9603573787419
"QRICH1",-1.96024587777764
"RBM15",-1.96022055284595
"ZBTB18",-1.95819260792534
"SMG7",-1.95407453859003
"MRPS5",-1.95321136476536
"PCDH1",-1.95286310886205
"NAV1",-1.95119031012925
"POLRMT",-1.95016755414021
"RALGAPB",-1.94736006107828
"CABIN1",-1.94461871157595
"KIAA1549L",-1.94343657290084
"KRBA1",-1.94288073952612
"E2F7",-1.94004404334848
"CLCN6",-1.93562070592051
"USP10",-1.93388034090316
"MPST",-1.93011593875851
"ARIH1",-1.92977216875169
"HSPG2",-1.92922945306104
"PABPC4",-1.92896210992889
"KIF7",-1.927155967844
"DOK3",-1.92452251100434
"FOXP1",-1.92114990877249
"LINC00673",-1.92004433805792
"PVR",-1.91613814498498
"A4GALT",-1.91571028133765
"CTDSPL",-1.91561230681671
"DGKH",-1.91344111966301
"PTPRD",-1.91330503668814
"CENPE",-1.91328949025919
"TP53I11",-1.91152619898678
"ZDHHC22",-1.90789846435488
"FAM227A",-1.90525653944562
"C15orf39",-1.90385102504134
"FAM189A2",-1.90364303383148
"DAGLA",-1.9017861649448
"FAR2P1",-1.89935812182965
"PDPR",-1.89893348739258
"JMJD8",-1.89523412397501
"WAPL",-1.89385417577837
"WDR62",-1.89162200024569
"ARHGAP23",-1.8875404978766
"ARHGAP32",-1.88708521650415
"PLAGL1",-1.88470332685524
"DPYSL5",-1.88427754834965
"AKT1S1",-1.88324727161616
"CTXN1",-1.88150632678325
"CNNM3",-1.88087418229951
"SMCR8",-1.8803834880494
"WASF2",-1.88023013882565
"ARHGEF2",-1.87846236586347
"SPTBN4",-1.87806526846308
"TARSL2",-1.87730295939525
"MTCL1",-1.87641398014156
"HIP1",-1.87550118608898
"PRKAR1B",-1.87403173518958
"LRRC8E",-1.8734423486164
"ZNF783",-1.87288021918042
"RABL6",-1.86969397275726
"HEY2",-1.8696518298547
"TCIRG1",-1.86729468834693
"TVP23C",-1.86710678443194
"TGIF2",-1.8657566685018
"ZMYM3",-1.862398959933
"CIRBP-AS1",-1.86152561608752
"NOMO3",-1.86049669361086
"RALGPS1",-1.86021864446329
"CTIF",-1.85903078777811
"BARX2",-1.85895601608345
"C3orf67",-1.85621950366849
"RUBCN",-1.8560293242808
"ZFP41",-1.85573031669089
"HS3ST3A1",-1.85291593420778
"FAM160A2",-1.85286956009173
"PPP6R2",-1.85149173695278
"KIF18B",-1.85029465337457
"SEMA3B",-1.8467437128305
"POLQ",-1.84650576455426
"ZBTB43",-1.84538288393458
"EVL",-1.84456402054834
"KLHL36",-1.84381367788571
"TRIM27",-1.84232487484567
"ZNF343",-1.84070248372883
"SHISA4",-1.83958561249033
"PPFIA3",-1.83921039433453
"C7orf26",-1.83839618706279
"PABPC3",-1.83784552382815
"IQSEC2",-1.83769322975101
"SLC23A2",-1.83567078122504
"DDX21",-1.83301970866472
"LATS1",-1.83095753867305
"HCG18",-1.83024714622529
"NFRKB",-1.82956976812317
"ZFP36L1",-1.82938854643356
"PATL1",-1.82882918286751
"RBM14",-1.82767205595753
"EMX2OS",-1.82724260342329
"ZC3HAV1",-1.8242113853405
"INPPL1",-1.82410034048467
"LZTS3",-1.82296253718091
"TRAK1",-1.82295159524746
"XPO6",-1.82027336792802
"DOCK1",-1.81976326691301
"RAP1GAP2",-1.8196152873034
"USP35",-1.81761388517881
"AGO4",-1.81717233865527
"PRKACA",-1.81568449658622
"GNAZ",-1.81482103611781
"LETM1",-1.81392461598647
"CMTM4",-1.81378933053432
"VARS",-1.81359735176063
"ZNF609",-1.81335770691245
"DHX34",-1.81123496489599
"ZNF275",-1.81040784774765
"GAS6",-1.81022879665521
"SPSB1",-1.80841081143232
"KIAA1644",-1.80776773053673
"MAMLD1",-1.80719324350627
"CLASRP",-1.80618648629679
"TRPA1",-1.80568844379213
"POLE",-1.80566872380282
"BAHD1",-1.8053799477726
"ZNF646",-1.80481596203684
"LOC407835",-1.80461777313117
"TENM3",-1.80258625833889
"MYO9B",-1.80245479797198
"MORC2",-1.80114164817657
"AUTS2",-1.80063780186622
"FAM101B",-1.79991123879082
"TAB3",-1.79682832444433
"SMAD3",-1.79656095629655
"TBC1D5",-1.79625598172969
"RPS6KA6",-1.79572067134151
"CILP2",-1.79499307962156
"PKD1P1",-1.7945079990823
"SEC24A",-1.79439428145593
"UBR5",-1.79310373954699
"SLC9A3R2",-1.79113059604103
"SALL1",-1.79033067695527
"LYST",-1.78951362506522
"C11orf95",-1.78950874536819
"IVD",-1.78935095226678
"TRIM44",-1.7870412368446
"UQCRBP1",-1.78142267409177
"MAPT",-1.78126976757398
"NOP9",-1.78117153016575
"MYSM1",-1.7808735922553
"PHYHIPL",-1.78069470267375
"UPF3B",-1.77967470578998
"ATP2A2",-1.77911487984818
"ESRP2",-1.77730147573036
"MTDH",-1.77708737976262
"MYC",-1.77583708330983
"RALGPS2",-1.77411698239
"CDC42BPB",-1.77386042048475
"CDK18",-1.77285324909138
"RHBDF2",-1.76994590006248
"ZBTB46",-1.76812240790221
"TUG1",-1.76699448703773
"GMPPB",-1.76602962459101
"LPL",-1.76560158438022
"OLIG1",-1.76396166535965
"HSPB1",-1.76343573490691
"HDAC4",-1.76298539197775
"COL27A1",-1.76248257141615
"COX19",-1.76225020558598
"LYAR",-1.76159240515951
"RCOR1",-1.76033992123281
"GPC6",-1.7601832138577
"HECTD1",-1.75861020982632
"KPNB1",-1.7585327772509
"VAV2",-1.75612954346648
"TRIM52",-1.75511752644125
"SCN8A",-1.75499575896318
"TGFA",-1.75396992188633
"RBSN",-1.75391223622454
"SDHAP1",-1.75316617423501
"AGFG2",-1.75258797871278
"IQCE",-1.75224210844167
"FANCF",-1.75104952197982
"LRRC37BP1",-1.74964552947697
"ATG16L2",-1.74859630314447
"C21orf2",-1.7467306268082
"USP13",-1.746414519527
"KCNC3",-1.7461101354173
"PHAX",-1.74095296157993
"XPO5",-1.73855427607733
"ANKRD36",-1.73699828520033
"AHDC1",-1.73656994371452
"ELMSAN1",-1.7355294265906
"LRP5",-1.7346879853918
"MYO5C",-1.73357288020887
"SLC47A1",-1.73337367222725
"SEPT4",-1.73268965169371
"FGFR4",-1.72989879665911
"ST14",-1.72783667917694
"RNF152",-1.72509596962287
"CDH24",-1.72473085128897
"TMEM198",-1.72370079887856
"SLC7A6",-1.72333174185063
"PGS1",-1.72055617988312
"PHKA1",-1.72038027524681
"PKN1",-1.71941092988033
"MTUS1",-1.71812028532966
"NFIX",-1.71374960591865
"PRR5",-1.71301837115935
"MATN1-AS1",-1.70967817664653
"POLG2",-1.70615256960384
"SARM1",-1.70420324470481
"NIN",-1.70355122364768
"SERINC2",-1.7031357449196
"TEX2",-1.70308764329143
"MFHAS1",-1.70270055455918
"CCDC92",-1.70075138270386
"EML3",-1.69975170217269
"ZNF317",-1.69939913577991
"ING5",-1.6980343165024
"SLC38A1",-1.69675445644407
"SLC25A42",-1.69632234941214
"ATG4D",-1.69482063685693
"MFN2",-1.69466066436534
"TRIM56",-1.69459466047751
"GPATCH4",-1.69405893754691
"ZNF333",-1.69357440139747
"ATP8B1",-1.69202992884194
"TESK1",-1.691863332027
"ZBED6",-1.69064458771059
"PRKX",-1.69061229977976
"TSC22D2",-1.68700366094076
"PLEKHA8",-1.68430989070055
"EML6",-1.68362856981504
"CHAMP1",-1.68184219774266
"CHGB",-1.68003932429826
"SAFB2",-1.67974877609286
"PEX26",-1.6767296098523
"PRR36",-1.67642572532421
"CHST4",-1.67596228490195
"TCF7L2",-1.67231866714946
"MIR503HG",-1.67078734412925
"NFATC3",-1.67002546442219
"TPP1",-1.66970318034573
"IGSF9B",-1.6672401584292
"ANKFY1",-1.66696426898046
"NOLC1",-1.66683727408553
"CUL7",-1.66563432022268
"GUSBP11",-1.66529111238688
"INA",-1.66492566821491
"EARS2",-1.66464329746771
"PCDHB14",-1.66403407653974
"SORCS2",-1.65861891001711
"ZNF280B",-1.65815388107043
"SH2B1",-1.65789511480942
"SPNS2",-1.6572919821229
"TTC7A",-1.65652363272013
"SCAF4",-1.65525334310198
"RBFA",-1.65385775828306
"CLOCK",-1.6536378309223
"TELO2",-1.65177339282302
"SNAPC4",-1.65127648025186
"NUMA1",-1.65121159507802
"SLC25A36",-1.64918063371565
"PI4KB",-1.64832425885862
"LY6G5B",-1.64811880515541
"ANKRD18A",-1.64792783142531
"KIF5C",-1.64735463424599
"SCRIB",-1.64635407132148
"PSMD11",-1.64446264103644
"MSH5-SAPCD1",-1.6423662924446
"BOLA3-AS1",-1.63932377930844
"SLC25A25",-1.63875996221256
"CSRNP1",-1.63747421482384
"ZBTB38",-1.63626881753433
"BRPF1",-1.63512854724532
"RAD23A",-1.63461562465004
"B4GALT2",-1.63458268349349
"ADCY3",-1.63125894689106
"GTPBP3",-1.6300420801971
"PLPP5",-1.6291359287836
"EFNB1",-1.62884072565715
"SEMA4G",-1.62781633619056
"LOC283922",-1.62773552824911
"WDR27",-1.62703752243365
"DLG3",-1.62615401807508
"NIPAL1",-1.62608443975345
"ZHX2",-1.6258350292612
"KDM5C",-1.62457151267316
"GIGYF1",-1.62436087859819
"KCNH4",-1.62356720212679
"ZNF146",-1.62152864989482
"COPG1",-1.61960218326545
"PPP1R9B",-1.61928376593452
"TTLL11",-1.61920271828669
"SCAF8",-1.61916426064323
"TXLNG",-1.6165271085331
"HOXC5",-1.61627735252854
"ZDHHC8P1",-1.61434982216907
"EVC",-1.61292362508522
"CAMSAP3",-1.61062959689753
"DNAJC13",-1.60886917555044
"TINCR",-1.60848118958707
"PTPRG",-1.60835792029291
"GRIPAP1",-1.60512865807345
"ELF3",-1.60499158079639
"TEX261",-1.60275425877152
"EPN1",-1.60096459553218
"MARS2",-1.60089043926604
"APC",-1.60061589071119
"CHPF2",-1.59981907679502
"ST3GAL1",-1.5962211765486
"MUS81",-1.59618264662918
"CRTC3",-1.59398382347489
"UBN1",-1.59381647609433
"PCNX1",-1.59317702211095
"AXIN1",-1.59160270786962
"SMARCD1",-1.59122536522112
"TOP2B",-1.5908221583614
"KPTN",-1.59045237647663
"CCDC136",-1.59034118440424
"TYSND1",-1.58932175961865
"XRCC2",-1.58869294476074
"PLXNB2",-1.58787253666969
"ROBO3",-1.58739981941512
"SEC31B",-1.58655832333668
"SLC17A9",-1.58639388131032
"TNS1",-1.58600788311627
"CDAN1",-1.58432196886068
"SAMD5",-1.58379262018173
"PBRM1",-1.58146048534429
"SESN2",-1.58051891682561
"MSTO2P",-1.57951974778795
"RAD50",-1.57791725326676
"TONSL",-1.57736254491646
"ZNF518B",-1.57714956825801
"MGLL",-1.57522641811029
"SPEN",-1.57434935512383
"ARFGEF2",-1.57372087074307
"C17orf58",-1.57350616353005
"TUBB4A",-1.5727437277382
"DCTN1",-1.57191981511167
"TTC13",-1.57072273539263
"PPP1R14B",-1.57048123352503
"THAP4",-1.5704301909828
"HM13",-1.57033122618797
"MIIP",-1.56808810135161
"LRIG1",-1.56670763883249
"SLC12A4",-1.56667237413301
"ZNF687",-1.56663390041455
"RNPEPL1",-1.56619441897742
"UBQLN4",-1.56511670085655
"CASKIN2",-1.56497717901015
"CEBPG",-1.56434597552839
"SH3KBP1",-1.56374625156579
"IKZF4",-1.56348899577594
"CNOT3",-1.56216006727846
"POLR2J2",-1.56185944005883
"RAB11FIP2",-1.56051138759898
"C1S",-1.55963117288919
"ARID2",-1.55952617607346
"PUM1",-1.55943979551062
"E2F1",-1.55807057702765
"KCNIP2",-1.55804073182097
"DCBLD2",-1.55718922781971
"KLC2",-1.55664275343775
"ATF7",-1.55624581348022
"GFI1",-1.55592873139993
"PTGES",-1.55571691070003
"CLCN5",-1.55355710093883
"CCND1",-1.55353786052183
"SNRNP200",-1.55322004605549
"OXSR1",-1.55272863312828
"RNF144A-AS1",-1.55272178469757
"UBXN2B",-1.55251877319137
"USP32",-1.55107268007795
"SEPT9",-1.55061668232206
"RIF1",-1.5505975262018
"SAMD1",-1.54909293099254
"SLC25A19",-1.54902693320319
"SLC6A6",-1.54867760575039
"DNAAF5",-1.54838154317347
"VLDLR",-1.54759225979526
"AKAP8",-1.54612834661126
"TXLNA",-1.54529229033204
"FRMD5",-1.54519710607272
"UHRF1BP1",-1.54427632946719
"SCRN1",-1.54378236119993
"ZNF594",-1.54127001086269
"TFDP2",-1.54084566055089
"TRIOBP",-1.53936225951777
"LINC00174",-1.53885250499275
"PPP1R3E",-1.53850993094146
"RPGRIP1",-1.53725076868878
"ATP13A2",-1.53714637399914
"IL17REL",-1.53667127046125
"SLC2A1",-1.53322698314145
"SART1",-1.53240636577378
"BRPF3",-1.53217989915842
"KCTD17",-1.53177911366537
"MTMR3",-1.5312236254507
"HNRNPD",-1.53109624626325
"PLEKHA6",-1.53101058723655
"ZFHX3",-1.5300035625839
"ELOVL2",-1.52943366999193
"MIR4697HG",-1.52915076211274
"SMPD3",-1.52849260423956
"KCTD15",-1.52748315166653
"RNF44",-1.52714210781368
"PPP1R9A",-1.52521874094183
"GFPT1",-1.52518534762017
"RECQL4",-1.52474706714229
"ZNF330",-1.52397168653352
"TRIP12",-1.52191921715895
"RIN3",-1.52184075514219
"RAP2B",-1.52155198217111
"LRP2",-1.52125143238084
"GNAO1",-1.52047460812367
"INTS3",-1.51996465321985
"PIK3C2A",-1.51941231295745
"SGSM2",-1.51688292601034
"TBX2",-1.51631120482668
"CHD8",-1.51623404992802
"ARHGEF1",-1.5125400581863
"COL4A2",-1.51224085036453
"HMBOX1",-1.51178182615404
"ABCF1",-1.51147672890355
"WDR7",-1.51139604535507
"CBX6",-1.51048364477933
"DOCK6",-1.50995634941653
"FNBP1",-1.5098037601839
"RERE",-1.50805020416826
"ANKZF1",-1.50783416516569
"RFX7",-1.50753934390704
"C22orf29",-1.50554954863523
"INPP1",-1.503929671677
"POLR1E",-1.50373367503862
"GOLGA8A",-1.50320679859098
"SCYL1",-1.50228577417318
"LDOC1L",-1.50145384483754
"PWWP2A",-1.50140334717709
"TYK2",-1.50083328319075
"GPT2",-1.50076365279558
"LOC100129917",-1.50033371319997
"C19orf54",-1.49766874488404
"SH3BP4",-1.49757337868673
"CRTC2",-1.49708166968756
"BEST1",-1.49704256341374
"CUL4A",-1.49617975641147
"MPP3",-1.49590976730488
"LINC00894",-1.49501596370129
"SMG6",-1.49493416000634
"YEATS2",-1.49403295570168
"IL6R",-1.49356805547434
"ZFAND2B",-1.49196916658579
"MAML1",-1.49160257444931
"RAPH1",-1.49121709768229
"ANKRD26",-1.49091523939703
"ZFP91",-1.49056528360839
"CYFIP1",-1.4902797195347
"DFNB59",-1.49022118094908
"MEX3C",-1.48996230238826
"BRD7",-1.4880629967651
"RFX2",-1.48414973838898
"CTC1",-1.48330408767969
"TNFRSF13C",-1.48195009259251
"KIF1C",-1.4798915504336
"RASGRF1",-1.47690476271458
"PRDM11",-1.47571555791438
"TANGO2",-1.47401706157239
"RADIL",-1.47262219501842
"SLC35A4",-1.47090952756021
"MYH3",-1.46990494892369
"TACC2",-1.46802271531448
"JAG1",-1.46761434508213
"EMSY",-1.46649734230665
"LIPH",-1.4646412875526
"LOC494127",-1.4643190327917
"ZNF777",-1.46426641958482
"MDC1",-1.46413801460822
"TRIM33",-1.46341983955405
"ZBED4",-1.46223776045322
"MMP2",-1.46192274778185
"EML5",-1.46143150939973
"GNA11",-1.46138080180938
"MAST4",-1.46079896786708
"HSPA5",-1.46029609920501
"P3H2",-1.46006084071827
"PTBP1",-1.46004180127171
"FAM219B",-1.45983391184415
"DNAJC11",-1.45799572659977
"ARID4A",-1.45749719612282
"MCIDAS",-1.45690319825205
"ARFGAP1",-1.45594600903948
"TRIM65",-1.45394628595814
"NEURL4",-1.44907427697977
"CBX4",-1.4489809580907
"TPD52L1",-1.44832890822714
"AGRN",-1.44806824879374
"HEXIM1",-1.44806271012373
"KIAA0556",-1.44753169930852
"CHD9",-1.44507585143658
"FBXW4",-1.44418999395081
"C10orf2",-1.44407011098931
"ADGRD1",-1.44383551680921
"SUGCT",-1.44253798490905
"PHRF1",-1.44184730167673
"PIGQ",-1.44094090436079
"TMEM214",-1.44037719906033
"ZDHHC7",-1.44007238981383
"GPLD1",-1.43923621812043
"SNX30",-1.43923443926158
"JADE1",-1.43866825118708
"TMPRSS2",-1.43804742567935
"GIT2",-1.43745309419677
"TTYH3",-1.43734262890242
"TTC28-AS1",-1.4370058973704
"CASP2",-1.43660566017863
"SLC25A28",-1.4358902372286
"EDC4",-1.43339749326592
"GAREM1",-1.43313004170507
"TUBGCP4",-1.43312995872452
"RUNX1",-1.43242188812573
"CCDC137",-1.43079159037401
"ADPRHL2",-1.43014275078189
"TTLL3",-1.42888159197285
"IPO9",-1.42872610274873
"IGFBP5",-1.42593323297338
"FMNL1",-1.42490611475121
"CBFA2T2",-1.42421357760171
"ZKSCAN2",-1.42206796917878
"ATF7IP2",-1.42202986627427
"KIF26A",-1.42202741471677
"S1PR2",-1.42162416007563
"DDX42",-1.42004447629918
"FREM2",-1.41880249127425
"SUSD6",-1.41877935695831
"MAP2K7",-1.41828611691816
"DHCR7",-1.41746900555047
"CTSV",-1.41739925305063
"SRRM1",-1.41725049675313
"URB2",-1.41667604171984
"PPP1R11",-1.41662968176648
"QRICH2",-1.41644963319156
"FGF2",-1.41644664772768
"FBXO34",-1.41624925561631
"PHF8",-1.41523238006154
"KCNJ11",-1.41466780686271
"ESRRB",-1.41456571221903
"ZNRF3",-1.41285339794667
"MED22",-1.41099795937064
"DRC3",-1.41080296401545
"MLXIPL",-1.41028341494891
"RSPH3",-1.40993907028848
"FKBP2",-1.40939806705885
"ZNF202",-1.40629652279631
"SVIL",-1.40597189775502
"PFAS",-1.4051955287156
"RXRA",-1.40388554429844
"NLRX1",-1.40311508734857
"PSD3",-1.40264461981296
"DMXL2",-1.40218793222157
"LMF2",-1.40179542708254
"ANO1",-1.40118478744984
"LENG8",-1.40071659972338
"P4HB",-1.40036940885024
"YPEL2",-1.39925392238694
"GLTSCR1L",-1.39861249117327
"ANKRD13B",-1.39776815025783
"MAP1A",-1.39749408487981
"CEP104",-1.39701272663941
"LMF1",-1.3955867577801
"SLCO5A1",-1.3949736610019
"HOOK1",-1.39481567712331
"PPP6R1",-1.39458150766472
"LOC100129534",-1.39374710106455
"CPLX1",-1.39136776038659
"SRGAP1",-1.39109886297903
"ZBTB7B",-1.38689486730036
"NPLOC4",-1.38622649404869
"ERBIN",-1.38578980671903
"XYLB",-1.3856170787722
"WNT3",-1.38406869056424
"REV3L",-1.38342787439369
"ADCYAP1R1",-1.38335760519428
"NISCH",-1.38333617785095
"TBKBP1",-1.38276006499986
"IDE",-1.38063132912375
"RIMS2",-1.37964586424487
"ZXDC",-1.37854731330248
"HEATR1",-1.37720003160415
"ZHX3",-1.37693793895785
"FARP1",-1.37556961156541
"AP2A2",-1.37546124185994
"CNKSR3",-1.37314232000958
"PHF21B",-1.37307662280438
"VPRBP",-1.3729129776838
"SLC4A8",-1.37268199989711
"C14orf80",-1.37259995644076
"CSAD",-1.3724785937224
"NOMO1",-1.37202119863878
"GUCA1B",-1.37174083077017
"SCD5",-1.37088876886127
"MIA3",-1.37059451084117
"GCLM",-1.37003987703892
"ATXN2",-1.36620335885229
"MELTF",-1.36536441666537
"CTH",-1.36459211242386
"RHOU",-1.36353769253641
"UBFD1",-1.3631823106396
"CSNK2A2",-1.36181934709401
"APBA2",-1.36112269054161
"GGA3",-1.3588870572916
"IFFO2",-1.35745608741336
"VPS9D1-AS1",-1.35560000001067
"SHANK1",-1.3538059139535
"SYNGAP1",-1.35330490624381
"SLC7A3",-1.35286548386075
"AHCTF1",-1.35227179553672
"DDX46",-1.3522666392999
"ACTR3B",-1.35199992951249
"NOC2L",-1.35187146829258
"ANKS1A",-1.35102921357764
"TTC3",-1.35059083955047
"AREL1",-1.34975481838183
"KAT6A",-1.34829385503139
"ZNF589",-1.34683073186285
"DNM1",-1.34638381835664
"PPIF",-1.34605203583421
"D2HGDH",-1.34509072554988
"ZNF644",-1.34461015997454
"CCDC142",-1.34341911267818
"SLC27A6",-1.34295249695029
"NR2C2",-1.34229537854391
"CSGALNACT2",-1.34206502182879
"ACP6",-1.34142641161521
"PNPLA3",-1.33980880402554
